ngram,count
嘅崛起,11
會運作,11
位置相,11
的能力,11
省份嘅,11
提升個,11
入為主,11
比例上,11
係歷屆,11
嘅三種,11
嘅色情,11
人嘅感,11
越南第,11
都喺中,11
處理之,11
方都冇,11
字夾埋,11
有啲類,11
喺屏山,11
型音樂,11
以推動,11
審查同,11
唔少港,11
所以連,11
有機酸,11
法要求,11
細路有,11
係一期,11
為倫敦,11
呢樣資,11
忽略嗰,11
湖路嘅,11
姿勢同,11
正式繼,11
雪奇緣,11
啟動值,11
衛健委,11
以收費,11
一定相,11
只係知,11
被用於,11
國恢復,11
口已經,11
被當時,11
嘅光輝,11
網上學,11
豉油街,11
自非洲,11
化工作,11
見唔同,11
別就係,11
加工過,11
於音樂,11
描述呢,11
第十任,11
眾了解,11
中心出,11
老虎同,11
就會講,11
中環中,11
係虛擬,11
故仔嚟,11
小龍喺,11
有公路,11
數論中,11
成日幫,11
喺舊嘅,11
國嘅高,11
訊嘅人,11
忠孝街,11
到五代,11
就跟著,11
英混血,11
英國太,11
嘅股東,11
嘅任意,11
輪入面,11
三選區,11
石級數,11
外交同,11
嘅人來,11
同隧道,11
嘅紅磡,11
被暗殺,11
來都冇,11
發展水,11
識之後,11
黃埔同,11
冇用嘅,11
用蘋果,11
係女真,11
代表權,11
個天文,11
有啲難,11
乎可以,11
個一級,11
反對政,11
住各種,11
嗰時定,11
法作品,11
泰勒斯,11
場同一,11
俗稱大,11
過銀行,11
於人工,11
後嘅總,11
等等一,11
聯同另,11
嘅前線,11
細路而,11
生咗幾,11
為上述,11
民黨有,11
載咗一,11
澳門工,11
表演完,11
國一齊,11
不成文,11
做韓國,11
並唔知,11
能夠長,11
將來有,11
會接近,11
值就會,11
響台北,11
質結構,11
代學者,11
嚮上海,11
或者氣,11
劇集演,11
喺瀋陽,11
成績同,11
學院舉,11
個場景,11
既係成,11
邊從天,11
咗小學,11
頭份市,11
就係屬,11
潮嗰陣,11
上美國,11
引伸出,11
新生兒,11
英國水,11
時唔同,11
英文或,11
問題最,11
中文一,11
好易俾,11
係省城,11
學習嚟,11
係會受,11
來控制,11
捉嚟食,11
會擔任,11
部份中,11
寫法唔,11
一面嘅,11
埋大陸,11
原本住,11
跟住啲,11
選世界,11
聖經譯,11
想像出,11
物流業,11
一間茶,11
嘅軍政,11
老闆娘,11
三年開,11
係螺旋,11
得亞洲,11
收一個,11
人嘅故,11
海廣大,11
聚光燈,11
為大量,11
個翻譯,11
強姦罪,11
同真實,11
提供優,11
而大堂,11
主席羅,11
嘅要數,11
一個漢,11
處理政,11
兩年制,11
應用係,11
交通上,11
個出嚟,11
續教育,11
咁多位,11
咗網上,11
市區公,11
公主同,11
作為回,11
年大部,11
免佢哋,11
面滑行,11
出街嘅,11
權律師,11
應該受,11
都係純,11
傳咗畀,11
大會會,11
女政治,11
嘅長條,11
里亞爾,11
後曹操,11
驗成功,11
假如個,11
類型有,11
萬蚊嘅,11
係橙色,11
入湖南,11
官可以,11
值都有,11
其他西,11
同開通,11
前半橛,11
位明星,11
嚟治療,11
高清版,11
梁祖堯,11
同權重,11
潮汕人,11
以前亦,11
啲高級,11
一個黃,11
開平市,11
創立同,11
以學習,11
時一啲,11
目質量,11
民族統,11
事之一,11
過人嘅,11
重會同,11
選區分,11
江沿岸,11
唐人都,11
樣嘢之,11
吳明欽,11
大反響,11
亞平寧,11
者全部,11
自佢個,11
眾面前,11
嘅長壽,11
對人工,11
院董事,11
方反應,11
以喺多,11
中學高,11
升格爲,11
可讀性,11
雖然被,11
率太低,11
唔識嘅,11
上一直,11
鐵路全,11
翻新同,11
新嘅生,11
研究啲,11
作嘅動,11
世人嘅,11
字母來,11
嘅氣壓,11
一十六,11
杭州人,11
係唔包,11
種記憶,11
有突發,11
班警察,11
同推行,11
喺家庭,11
做一條,11
獅子仔,11
佢親自,11
有成五,11
嗰一忽,11
隨即宣,11
嘅講座,11
入灣仔,11
佢完成,11
天平架,11
認為起,11
嘅評選,11
巴司機,11
區嘅電,11
сна,11
巴士全,11
以彌補,11
項目係,11
赫斯特,11
馬杜拉,11
委組織,11
網絡好,11
固有嘅,11
用蒸汽,11
冇改善,11
有佢獨,11
站服務,11
南嘅海,11
大勝利,11
就係英,11
係家吓,11
市或者,11
後改稱,11
港運城,11
傳遞到,11
其中九,11
定要識,11
話題嘅,11
俾太陽,11
住第二,11
佢係地,11
及全國,11
能改變,11
勢之下,11
原一個,11
地方變,11
期大概,11
嘅邊個,11
到第七,11
輿論嘅,11
對方可,11
選人同,11
同球會,11
兩日一,11
諡號係,11
度坐車,11
協助中,11
蝴蝶嘅,11
性作品,11
條路仔,11
從白雲,11
水都係,11
有清晰,11
物件郁,11
拿撒勒,11
會有權,11
國際水,11
面額嘅,11
嘅侄仔,11
途中會,11
信心嘅,11
嗰時比,11
啲應用,11
度訓練,11
播工作,11
耐佢就,11
提高佢,11
似舊時,11
嘅十五,11
組織者,11
脊上面,11
出現前,11
所有非,11
代表每,11
唔妥當,11
景樹同,11
同蘿崗,11
條路亦,11
號開咗,11
次入選,11
響現場,11
將雞肉,11
姚潔貞,11
喺陰聲,11
易處理,11
加坡都,11
所以歷,11
面另一,11
員分別,11
台播嘅,11
總能量,11
前淨係,11
運動競,11
光效果,11
因為研,11
賺多啲,11
到有效,11
分解做,11
個招牌,11
手上攞,11
長嘅人,11
蒙古軍,11
字字形,11
出嘅網,11
環境－,11
議員鄭,11
有十四,11
亞可以,11
被投訴,11
省嘅城,11
單位向,11
都係巴,11
由節目,11
次要求,11
比較成,11
先至真,11
嘅融合,11
月出現,11
上提出,11
都會先,11
未落實,11
唔高興,11
之差輸,11
首先用,11
上海等,11
地亦都,11
呢啲音,11
古代有,11
曆二十,11
同埋失,11
啲定義,11
都係二,11
仲用緊,11
帝同埋,11
解就係,11
嘅上游,11
人才嘅,11
兩年就,11
藝術區,11
首樂曲,11
自以為,11
隋朝開,11
流入來,11
園之前,11
白犀牛,11
狄波拉,11
川大學,11
個部族,11
務顧問,11
需要行,11
字形式,11
高風險,11
為國王,11
海帆道,11
邊嘅三,11
劊子手,11
一間軍,11
布拉爾,11
改成從,11
像響度,11
絲主演,11
只有二,11
力相關,11
方主要,11
監督嘅,11
嘅高潮,11
大嘅第,11
代流動,11
唔使睇,11
南之後,11
任何喺,11
係噉升,11
機場島,11
以基本,11
選區同,11
大樓外,11
若果一,11
嘅阻礙,11
搞到兩,11
資源去,11
印度古,11
後變做,11
環可以,11
人死後,11
過全球,11
係條村,11
將全國,11
同城中,11
喺虛構,11
其後有,11
文泰嘅,11
好多不,11
實驗之,11
華語嘅,11
國號係,11
諾咸頓,11
行街紙,11
政權都,11
文件都,11
面嘅廣,11
學之中,11
就會消,11
個大海,11
三個亞,11
經呢條,11
佛教僧,11
九個仔,11
係佢之,11
成嘅物,11
為化學,11
省級嘅,11
地震同,11
政危機,11
出地球,11
參與中,11
得好密,11
係數值,11
北海同,11
順德縣,11
學生好,11
落車之,11
同埋微,11
佢係巴,11
而家變,11
關正傑,11
以同樣,11
啲人知,11
畀差佬,11
就激到,11
依家大,11
嚟自各,11
面寫嘅,11
咗大會,11
啲示威,11
嘅高階,11
南恩州,11
國嘅巴,11
再次升,11
子個人,11
體佈局,11
孫大雷,11
音樂競,11
又比如,11
成嘅小,11
進行活,11
麗港城,11
要遷就,11
叫做九,11
法院上,11
北延伸,11
過咗呢,11
以喺地,11
又叫草,11
部會有,11
艱苦嘅,11
柱上面,11
扁平嘅,11
高奇峰,11
將動物,11
路項目,11
以結果,11
議會以,11
提出反,11
製作室,11
簡稱大,11
體育類,11
解決佢,11
歲做咗,11
嚿肌肉,11
反對修,11
萬德苑,11
式就會,11
ерс,11
要變成,11
以平方,11
力更加,11
睇之外,11
藝人李,11
令車站,11
到問題,11
為各種,11
都有以,11
爆發前,11
做成個,11
計有成,11
由交通,11
芬蘭人,11
獲得優,11
約滿離,11
流行之,11
又受到,11
學嘅新,11
所以希,11
行國民,11
代希臘,11
因素有,11
到環境,11
點樣寫,11
流音樂,11
香港效,11
文學等,11
場所嘅,11
有規則,11
物件就,11
到十四,11
次都有,11
打同埋,11
華執導,11
的建議,11
班達拉,11
安德遜,11
科技委,11
文用家,11
慶安宮,11
食肆會,11
膨脹嘅,11
方向轉,11
以一條,11
上安裝,11
同信仰,11
掀起一,11
兩個領,11
居民以,11
不過以,11
成為重,11
同埋更,11
時另一,11
嘅動詞,11
教育之,11
都會睇,11
近山頂,11
成大型,11
年嘅兩,11
職權同,11
度做咗,11
會處於,11
嘅間距,11
庶長子,11
埗公園,11
碧桂園,11
午餐肉,11
аса,11
到皇帝,11
日會做,11
由於紅,11
係消費,11
媒體又,11
電影而,11
咗準備,11
惠靈頓,11
發廣州,11
食用菇,11
佢都好,11
係阮朝,11
民謠歌,11
細佬邦,11
五月二,11
主導權,11
台嘅中,11
十萬張,11
就係反,11
時經常,11
治時間,11
業產品,11
黑白兩,11
朝詩人,11
係葵涌,11
十九萬,11
國際舞,11
人類經,11
啲空間,11
曲線會,11
研究又,11
郭可盈,11
仍然叫,11
嚟做嘅,11
共同國,11
半世紀,11
同兄弟,11
類型之,11
心絞痛,11
民族區,11
啲玩具,11
拆城牆,11
掕住嗰,11
年開展,11
死亡事,11
為健康,11
係吉林,11
而喺網,11
嘅煙花,11
共地方,11
調節器,11
喺廣場,11
物嘅原,11
生命必,11
加咗香,11
活動地,11
喺大連,11
部位置,11
例如黃,11
氧化鐵,11
嘅卡斯,11
層可以,11
喺三維,11
化合價,11
即係舊,11
游地區,11
完全自,11
呢個課,11
海德堡,11
嘅英王,11
包括漢,11
量好大,11
定咗做,11
時醫院,11
ила,11
亦要求,11
為動畫,11
時間用,11
空當中,11
唱插曲,11
校方就,11
障礙者,11
嘅杭州,11
一間車,11
任上海,11
開咗同,11
體接觸,11
嘅浮雕,11
國家師,11
廣東從,11
靠人手,11
後就出,11
個因為,11
因為文,11
家嘅建,11
方多數,11
用喺其,11
車上嘅,11
戰同埋,11
運動對,11
改革中,11
大學本,11
未來將,11
個非洲,11
用人口,11
多大陸,11
揀咗用,11
而奮鬥,11
雙方簽,11
個社群,11
出氫氧,11
家組織,11
概念對,11
甘油醛,11
持中華,11
雙曲線,11
話要搞,11
都有能,11
千幾票,11
法國波,11
宿增十,11
瞭望臺,11
升降級,11
錄得最,11
有廿四,11
為一組,11
都有花,11
轄區之,11
體實驗,11
嚟好似,11
但係查,11
蘭經濟,11
由得佢,11
康乃馨,11
起訴佢,11
種因為,11
數論同,11
嘅基建,11
性嘅關,11
咗巴黎,11
貨品嘅,11
唔放過,11
音節尾,11
其他發,11
一百米,11
焗爐焗,11
第十次,11
改口話,11
佢亦唔,11
用嚟推,11
世界體,11
距離上,11
嘅綱領,11
長洲西,11
紀念喺,11
皮表面,11
被派到,11
依家做,11
作品－,11
使用語,11
將學生,11
歌曲由,11
呢點度,11
一國一,11
國地圖,11
地喺東,11
但係所,11
完全被,11
各個大,11
或者已,11
當中經,11
同政權,11
德認為,11
學分別,11
於電子,11
嘅干擾,11
嘅事宜,11
做公務,11
喺警方,11
頭兩場,11
啲場合,11
同司馬,11
能夠抵,11
同秋天,11
宗教派,11
歌手分,11
制度的,11
啲反對,11
於紅磡,11
加上又,11
方表示,11
刻板印,11
酸可以,11
大渡口,11
開始商,11
九巴訂,11
心律不,11
選亞洲,11
奧義書,11
值得留,11
亞傳統,11
過海嘅,11
由兩條,11
係由非,11
到去大,11
大小同,11
由於起,11
時起咗,11
站出面,11
奧組委,11
厘米高,11
區唔係,11
喺約旦,11
嚟呈現,11
次見面,11
蜘蛛綱,11
對各種,11
似乎都,11
入邊個,11
軍攻擊,11
為動力,11
佢就做,11
來嘅意,11
動畫歌,11
等一眾,11
會展示,11
度獲得,11
歌做主,11
門中學,11
嘅國界,11
亦第一,11
都係變,11
到宋代,11
就執咗,11
不點名,11
神主牌,11
街市大,11
數值做,11
就任爲,11
把交椅,11
質芝士,11
同光緒,11
來文化,11
時仍然,11
大轟炸,11
居全國,11
潮州菜,11
嘅興奮,11
波蘭同,11
導電體,11
子有幾,11
被社會,11
立第二,11
係灌木,11
就係發,11
金多寶,11
時嗰陣,11
趁熱食,11
喺雜誌,11
從而得,11
協會第,11
表示關,11
第啲行,11
意同埋,11
佢發覺,11
同行星,11
種研究,11
同名大,11
穩定而,11
協議而,11
有份演,11
州嗰陣,11
房玄齡,11
或佢嘅,11
海灘同,11
方傳媒,11
因為數,11
國內陸,11
同中美,11
嘅負荷,11
得好細,11
拍外景,11
式代表,11
次方嘅,11
亞洲影,11
大廈樓,11
畀人列,11
商舖都,11
公佈為,11
院重新,11
會年度,11
朱晉傑,11
瀑布嘅,11
樂老師,11
有一堆,11
澳三地,11
仔女去,11
都係透,11
部附近,11
都冇咁,11
俾社會,11
上海有,11
除咗四,11
度並唔,11
內有唔,11
用嚟自,11
育界人,11
感情好,11
年接替,11
膠或者,11
嘅詳情,11
求學時,11
分方法,11
季平均,11
地範圍,11
好薄嘅,11
榮出嘅,11
唱國語,11
個人將,11
好似張,11
出首隻,11
認為警,11
新領隊,11
電白縣,11
做旁白,11
個敵人,11
陷入危,11
細胞數,11
設喺北,11
院隔離,11
飲品牌,11
能量嚟,11
開始搬,11
香港繼,11
中文詞,11
電視系,11
以紅色,11
大學最,11
同限制,11
失蹤嘅,11
未讀完,11
係保持,11
佢嘅體,11
會人員,11
服務要,11
之上加,11
狹窄嘅,11
解釋權,11
議會分,11
每年年,11
嘅校區,11
山之一,11
區嘅教,11
係用紙,11
阿媽姓,11
見天日,11
啲言論,11
最複雜,11
海軍將,11
天上有,11
去海外,11
數單位,11
市場而,11
荃灣荃,11
做東山,11
名叫李,11
而家營,11
奧域尼,11
佢哋來,11
照佢哋,11
電視亦,11
但係戰,11
部門之,11
同發表,11
理想係,11
來往廣,11
期好多,11
用簡體,11
屬於人,11
市長陳,11
喺碼頭,11
幾日嘅,11
滅亡嘅,11
物質會,11
銀行及,11
改革之,11
機場出,11
成本會,11
並參加,11
啲文件,11
係老虎,11
又咁啱,11
兩條大,11
專輯由,11
即可以,11
教學用,11
關嘅大,11
相傳大,11
佢首張,11
青島市,11
代表都,11
東歐同,11
啲身體,11
負責睇,11
喺小欖,11
教運動,11
同手指,11
魏建功,11
咗應對,11
佛光山,11
過兩位,11
伍柏藹,11
私營公,11
英軍軍,11
唔係原,11
公園舉,11
出任主,11
部份主,11
喺不同,11
計劃出,11
就源自,11
即係十,11
都令佢,11
率提升,11
嘅官司,11
年嘅書,11
呢套係,11
前係由,11
城市舉,11
紅館開,11
的國家,11
會提名,11
獅子同,11
到咗最,11
洲首都,11
佢哋長,11
廿一個,11
衝鋒隊,11
部已經,11
向國會,11
亞馬來,11
物品都,11
形成好,11
好嗰個,11
用人造,11
日本豐,11
返外家,11
主管機,11
地鐵出,11
硫酸銅,11
豁免嘅,11
期延長,11
屬長沙,11
郭田葰,11
改咗叫,11
翟威廉,11
街花園,11
又好多,11
過光速,11
係歐幾,11
供應畀,11
個形象,11
主嘅人,11
發心臟,11
就存在,11
海嘅地,11
做地產,11
必須用,11
多個世,11
地區推,11
明認為,11
呢度好,11
海心島,11
係醫生,11
喺佢做,11
雀仔街,11
似人嘅,11
理訓練,11
分兩類,11
塞琉古,11
嘅復興,11
到挨晚,11
經驗嚟,11
於巴黎,11
糯米飯,11
國醫療,11
中國常,11
住馬來,11
裝備同,11
及財務,11
林師傑,11
陳貝兒,11
周治平,11
掌握嘅,11
預測唔,11
就係做,11
先後俾,11
中巴專,11
排名入,11
數量減,11
一個室,11
灣最大,11
咗紐約,11
嘅共鳴,11
社會就,11
個宗派,11
用木板,11
之後提,11
同零售,11
估計可,11
寫嘅話,11
人超過,11
文化通,11
票輸咗,11
嘅綽號,11
經濟作,11
永康街,11
會嘅新,11
為富豪,11
外嘅電,11
用站廳,11
或者超,11
定歌手,11
劉天球,11
兩條直,11
人個腦,11
包括社,11
十五張,11
更加完,11
土結構,11
識中文,11
體積嘅,11
開始圍,11
度旋轉,11
組討論,11
就輪到,11
奶白色,11
鄧光榮,11
動之下,11
人仲會,11
而結果,11
核可以,11
康復者,11
佢嘅海,11
個人分,11
漢堡王,11
導人民,11
都會參,11
變數會,11
唔受理,11
由信和,11
香屬嘅,11
嗰時美,11
咗巴西,11
嘅百年,11
上海長,11
四期甲,11
嘢因為,11
出面都,11
首府安,11
市公用,11
迪馬斯,11
張惠長,11
話嘅地,11
保存到,11
經屬於,11
區規模,11
家族就,11
區重要,11
當時幾,11
所以幾,11
令英國,11
社會分,11
上面睇,11
會政治,11
上面生,11
會當係,11
成一組,11
者會喺,11
站賽事,11
價值高,11
符合資,11
較完整,11
應嘅機,11
嘅生死,11
模式運,11
重開埋,11
先去到,11
都係傳,11
球場等,11
唔係本,11
回報率,11
試驗段,11
基公鹿,11
快譯通,11
祐四年,11
畫嘅英,11
諸葛誕,11
天氣圖,11
土地畀,11
路收費,11
學影響,11
嘅典故,11
亦都加,11
粉嶺嘅,11
島同長,11
選手喺,11
喺炮台,11
自此開,11
今已有,11
士之外,11
作客對,11
喺地殼,11
式都有,11
字嘅一,11
中國微,11
生物組,11
喺嗰兩,11
源係有,11
支出嚟,11
月餅係,11
德華喺,11
有藍色,11
戰世界,11
柔和嘅,11
巴士以,11
係郊野,11
資訊用,11
九龍入,11
方便管,11
識得佢,11
財政同,11
個人造,11
地方成,11
咗軍事,11
並取得,11
用嚟同,11
佢嘅感,11
嘅黨魁,11
唔成熟,11
сси,11
國蒙古,11
嘅泰坦,11
年巴西,11
屋問題,11
ино,11
狄拉克,11
組合名,11
寄生喺,11
邊地底,11
用意係,11
活同埋,11
巴士入,11
義嘅理,11
英文拼,11
數量唔,11
機場第,11
嘅召集,11
為好似,11
成日叫,11
用到今,11
平面係,11
時代有,11
被國民,11
心主義,11
工程中,11
人做生,11
柴灣公,11
單音節,11
某啲動,11
見到人,11
開始復,11
即刻停,11
客嚟呢,11
灣方面,11
校申請,11
節奏噉,11
號嘅記,11
到太子,11
傳開去,11
後退役,11
傳動軸,11
法國西,11
個二維,11
模式嚟,11
地德語,11
嘅第拾,11
美國其,11
神經嘅,11
直接民,11
呢三大,11
住法國,11
香港因,11
至於大,11
改名係,11
終極目,11
理唔到,11
球嘅球,11
邏輯同,11
係混合,11
內地有,11
中山人,11
過去有,11
個腦喺,11
嘅序幕,11
嘅人事,11
南相反,11
變成由,11
以話佢,11
戰香港,11
叫做日,11
嘅詩句,11
被列做,11
用月台,11
會高度,11
政府廢,11
朝末代,11
高棉文,11
分為一,11
中紀委,11
中又有,11
棲藝人,11
用能量,11
所以攞,11
羅望子,11
套戲之,11
家級嘅,11
查中國,11
一齊舉,11
同優酷,11
漢人嘅,11
曲就係,11
月七號,11
主要場,11
改革政,11
人發出,11
紅豆冰,11
上學習,11
有作為,11
味嘅嘢,11
嚟講佢,11
係主教,11
主機板,11
民國七,11
一座橋,11
本體論,11
為運動,11
植物會,11
嘅一頁,11
個街市,11
面世界,11
部有好,11
畀女人,11
加密方,11
題目嘅,11
都有電,11
一齊嗌,11
面寫咗,11
咗逃避,11
三國同,11
備擇假,11
楊采妮,11
社會喺,11
住喺度,11
接受人,11
一座多,11
河南大,11
門組織,11
得到經,11
行大概,11
合成器,11
號決議,11
地利出,11
大發現,11
會考同,11
物嗰度,11
遊客觀,11
亦都越,11
響熱帶,11
國一樣,11
想要有,11
要喺某,11
一隻好,11
葵涌嘅,11
次收錄,11
全同埋,11
等讀者,11
同主角,11
教機構,11
江門嘅,11
呢啲色,11
直到喺,11
以達致,11
未出過,11
家直接,11
附圖噉,11
發展第,11
頭設計,11
遊戲化,11
譚延闓,11
合不勒,11
賽嘅最,11
嘅公辦,11
年訪問,11
位進入,11
晚時段,11
係當佢,11
或者間,11
咗自然,11
充分噉,11
政府更,11
地產喺,11
散發出,11
而家實,11
級嘅學,11
義嘅意,11
望落去,11
主角阿,11
國發現,11
曝光率,11
所有民,11
事情報,11
處理好,11
嘅音響,11
聽佢哋,11
舉唔起,11
南唐嘅,11
嘅魚蛋,11
軟件或,11
院檢查,11
吳岱融,11
係三星,11
活動完,11
出版後,11
電路入,11
演角色,11
繼續擴,11
學獎嘅,11
矽酸鹽,11
為或者,11
好大反,11
年初喺,11
公尺以,11
呢門學,11
數政府,11
字唔係,11
天下太,11
個令人,11
述兩個,11
咗喺中,11
太陽喺,11
團指揮,11
到大元,11
目嗰陣,11
過身嘅,11
上海演,11
嘅諷刺,11
集可以,11
